"Rndrng_Prvdr_Geo_Lvl","Rndrng_Prvdr_Geo_Cd","Rndrng_Prvdr_Geo_Desc","HCPCS_Cd","HCPCS_Desc","HCPCS_Drug_Ind","Place_Of_Srvc","Tot_Rndrng_Prvdrs","Tot_Benes","Tot_Srvcs","Tot_Bene_Day_Srvcs","Avg_Sbmtd_Chrg","Avg_Mdcr_Alowd_Amt","Avg_Mdcr_Pymt_Amt","Avg_Mdcr_Stdzd_Amt"
State,"27",Minnesota,"94060",Test to measure expiratory airflow and volume changes before and after medication administration,N,F,147,3579,3672,3672,90.38813,9.7368355,7.381746,7.4365087
State,"27",Minnesota,"94060",Test to measure expiratory airflow and volume changes before and after medication administration,N,O,205,5045,5238,5237,207.26923,33.193295,25.756601,25.430174
State,"27",Minnesota,"94726",Test to determine lung volumes using sensors,N,F,112,3721,3847,3847,85.13268,11.373561,8.6781,8.745516
State,"27",Minnesota,"94726",Test to determine lung volumes using sensors,N,O,101,6498,7107,7106,238.71457,48.072296,37.758038,37.22663
State,"27",Minnesota,"94729",Test to examine how well the lungs exchange gases,N,F,127,4687,4921,4921,57.66292,8.4215765,6.4295917,6.5176163
State,"27",Minnesota,"94729",Test to examine how well the lungs exchange gases,N,O,124,9695,11049,11048,230.08502,51.81776,40.043472,39.253445
State,"28",Mississippi,"94010",Test to measure expiratory airflow and volume,N,F,49,3644,3942,3942,41.910095,7.381497,5.462633,5.7181277
State,"28",Mississippi,"94010",Test to measure expiratory airflow and volume,N,O,158,11414,16265,16259,127.70472,22.064869,16.477133,19.023487
State,"28",Mississippi,"94060",Test to measure expiratory airflow and volume changes before and after medication administration,N,F,64,2332,2397,2397,87.37338,9.599087,7.309003,7.625144
State,"28",Mississippi,"94060",Test to measure expiratory airflow and volume changes before and after medication administration,N,O,101,2590,2830,2830,138.56706,30.244774,22.350145,26.017128
State,"28",Mississippi,"94726",Test to determine lung volumes using sensors,N,F,63,2577,2640,2640,56.359585,11.160951,8.542193,8.924106
State,"28",Mississippi,"94726",Test to determine lung volumes using sensors,N,O,61,5079,5807,5807,141.47873,42.92891,33.55202,38.89209
State,"28",Mississippi,"94729",Test to examine how well the lungs exchange gases,N,F,70,3322,3433,3433,74.92589,8.282044,6.34402,6.63815
State,"28",Mississippi,"94729",Test to examine how well the lungs exchange gases,N,O,86,7483,8344,8344,140.62746,44.406498,34.11134,39.963394
State,"29",Missouri,"94010",Test to measure expiratory airflow and volume,N,F,180,5034,5634,5634,38.195786,7.800064,5.9525967,6.1036863
State,"29",Missouri,"94010",Test to measure expiratory airflow and volume,N,O,306,7486,10684,10645,90.08526,23.415754,17.292025,17.91141
State,"29",Missouri,"94060",Test to measure expiratory airflow and volume changes before and after medication administration,N,F,187,8201,8476,8476,62.247574,9.784278,7.41657,7.584299
State,"29",Missouri,"94060",Test to measure expiratory airflow and volume changes before and after medication administration,N,O,264,4753,5469,5279,144.25937,29.01735,21.666632,22.835144
State,"29",Missouri,"94726",Test to determine lung volumes using sensors,N,F,189,10656,11075,11075,50.24708,11.414659,8.658263,8.860736
State,"29",Missouri,"94726",Test to determine lung volumes using sensors,N,O,133,6104,6702,6683,128.72467,41.15274,31.104265,32.57278
State,"29",Missouri,"94729",Test to examine how well the lungs exchange gases,N,F,206,11993,12475,12475,41.81446,8.47049,6.4487333,6.604586
State,"29",Missouri,"94729",Test to examine how well the lungs exchange gases,N,O,160,7244,8117,7971,128.44223,41.17186,31.05833,32.633614
State,"30",Montana,"94010",Test to measure expiratory airflow and volume,N,F,32,1414,1569,1569,31.826061,7.9384255,5.9472914,5.8290315
State,"30",Montana,"94010",Test to measure expiratory airflow and volume,N,O,44,1206,1469,1469,79.697075,23.876535,17.636827,17.894167
State,"30",Montana,"94060",Test to measure expiratory airflow and volume changes before and after medication administration,N,F,37,1661,1824,1824,31.510372,9.720164,7.1752577,7.050855
State,"30",Montana,"94060",Test to measure expiratory airflow and volume changes before and after medication administration,N,O,34,801,950,950,121.81162,30.572369,23.399,23.509148
State,"30",Montana,"94726",Test to determine lung volumes using sensors,N,F,30,1726,1777,1777,53.73721,11.848385,8.966821,8.797985
State,"30",Montana,"94726",Test to determine lung volumes using sensors,N,O,10,438,474,474,123.97047,49.7458,36.45076,36.864662
State,"30",Montana,"94729",Test to examine how well the lungs exchange gases,N,F,31,2063,2152,2152,47.376526,8.798164,6.6561384,6.5360456
State,"30",Montana,"94729",Test to examine how well the lungs exchange gases,N,O,23,738,761,761,126.46551,51.46351,37.5202,37.74515
State,"31",Nebraska,"94010",Test to measure expiratory airflow and volume,N,F,65,424,523,523,34.866882,7.5760994,5.6848183,6.0161757
State,"31",Nebraska,"94010",Test to measure expiratory airflow and volume,N,O,124,1588,1813,1813,72.16226,23.958235,17.283321,19.050562
State,"31",Nebraska,"94060",Test to measure expiratory airflow and volume changes before and after medication administration,N,F,74,3092,3184,3184,39.73327,9.6595545,7.2914824,7.5713725
State,"31",Nebraska,"94060",Test to measure expiratory airflow and volume changes before and after medication administration,N,O,101,3489,3747,3747,100.72206,33.97608,25.163849,27.591646
State,"31",Nebraska,"94726",Test to determine lung volumes using sensors,N,F,70,2886,2977,2977,36.141613,11.239781,8.4998455,8.8452
State,"31",Nebraska,"94726",Test to determine lung volumes using sensors,N,O,56,3238,3412,3412,97.12844,47.65414,35.857536,39.424694
State,"31",Nebraska,"94729",Test to examine how well the lungs exchange gases,N,F,70,3289,3389,3388,28.877531,8.336542,6.3363795,6.612874
State,"31",Nebraska,"94729",Test to examine how well the lungs exchange gases,N,O,58,3518,3753,3753,98.71011,49.481255,37.582603,41.335674
State,"32",Nevada,"94010",Test to measure expiratory airflow and volume,N,F,19,184,193,193,57.228447,8.099119,6.430829,6.349482
State,"32",Nevada,"94010",Test to measure expiratory airflow and volume,N,O,228,3555,4533,4533,79.89703,25.745544,19.330639,19.357557
State,"32",Nevada,"94060",Test to measure expiratory airflow and volume changes before and after medication administration,N,F,49,1796,1881,1881,73.0467,10.087442,7.8940406,7.805524
State,"32",Nevada,"94060",Test to measure expiratory airflow and volume changes before and after medication administration,N,O,145,4643,5908,5907,144.46916,37.771946,28.888554,28.837257
State,"32",Nevada,"94726",Test to determine lung volumes using sensors,N,F,43,1585,1720,1720,50.254128,11.747041,9.186582,9.088064
State,"32",Nevada,"94726",Test to determine lung volumes using sensors,N,O,42,2968,3373,3373,159.14473,53.19524,41.48933,41.18042
State,"32",Nevada,"94729",Test to examine how well the lungs exchange gases,N,F,47,1757,1888,1888,53.58374,8.7318535,6.849338,6.775392
State,"32",Nevada,"94729",Test to examine how well the lungs exchange gases,N,O,66,5024,6151,6151,159.07605,55.297733,42.206512,42.34882
State,"33",New Hampshire,"94010",Test to measure expiratory airflow and volume,N,F,56,1971,2279,2279,144.73453,8.093357,5.958938,5.886727
State,"33",New Hampshire,"94010",Test to measure expiratory airflow and volume,N,O,74,932,1540,1540,91.41718,25.166494,17.964895,17.507343
State,"33",New Hampshire,"94060",Test to measure expiratory airflow and volume changes before and after medication administration,N,F,57,3561,3669,3669,132.66748,10.054486,7.757964,7.7191987
State,"33",New Hampshire,"94060",Test to measure expiratory airflow and volume changes before and after medication administration,N,O,57,465,570,565,157.92632,30.79479,22.972631,22.344473
State,"33",New Hampshire,"94726",Test to determine lung volumes using sensors,N,F,56,3132,3229,3229,86.376274,11.74782,9.069709,9.008067
State,"33",New Hampshire,"94726",Test to determine lung volumes using sensors,N,O,14,299,375,372,122.86667,41.370186,30.82176,29.87272
State,"33",New Hampshire,"94729",Test to examine how well the lungs exchange gases,N,F,56,4910,5266,5266,91.65875,8.729466,6.641954,6.5993924
State,"33",New Hampshire,"94729",Test to examine how well the lungs exchange gases,N,O,16,339,420,415,118.75476,40.50462,29.748524,28.618738
State,"34",New Jersey,"94010",Test to measure expiratory airflow and volume,N,F,140,2410,2550,2549,66.897514,8.554412,6.5596747,6.1434627
State,"34",New Jersey,"94010",Test to measure expiratory airflow and volume,N,O,640,23818,33015,32831,100.53172,28.409609,21.390543,19.042313
State,"34",New Jersey,"94060",Test to measure expiratory airflow and volume changes before and after medication administration,N,F,226,5554,5707,5705,103.63065,10.692487,8.20911,7.6751866
State,"34",New Jersey,"94060",Test to measure expiratory airflow and volume changes before and after medication administration,N,O,594,24337,29400,29399,146.60991,41.271423,31.558481,27.742598
State,"34",New Jersey,"94726",Test to determine lung volumes using sensors,N,F,113,2397,2454,2453,80.65276,12.307197,9.541886,9.04493
State,"34",New Jersey,"94726",Test to determine lung volumes using sensors,N,O,184,9137,10285,10284,158.58864,55.75919,43.23517,37.88154
State,"34",New Jersey,"94729",Test to examine how well the lungs exchange gases,N,F,224,6968,7199,7198,92.075714,9.278451,7.1635714,6.691938
State,"34",New Jersey,"94729",Test to examine how well the lungs exchange gases,N,O,369,24214,26693,26692,170.12648,58.149464,44.890717,39.363014
State,"35",New Mexico,"94010",Test to measure expiratory airflow and volume,N,F,26,754,836,836,51.561005,7.916651,6.1584806,6.2160287
State,"35",New Mexico,"94010",Test to measure expiratory airflow and volume,N,O,110,1887,2569,2569,71.88374,22.124811,16.207579,17.580326
State,"35",New Mexico,"94060",Test to measure expiratory airflow and volume changes before and after medication administration,N,F,34,917,932,932,80.45601,9.868766,7.524367,7.621416
State,"35",New Mexico,"94060",Test to measure expiratory airflow and volume changes before and after medication administration,N,O,73,2526,2684,2684,113.088005,31.156666,23.170172,25.204159
State,"35",New Mexico,"94726",Test to determine lung volumes using sensors,N,F,28,961,970,970,88.38763,11.517774,8.861515,8.982258
State,"35",New Mexico,"94726",Test to determine lung volumes using sensors,N,O,29,2187,2322,2322,115.436134,43.179134,32.605064,35.863686
State,"35",New Mexico,"94729",Test to examine how well the lungs exchange gases,N,F,29,1360,1428,1428,42.120926,8.558158,6.6065197,6.6931515
State,"35",New Mexico,"94729",Test to examine how well the lungs exchange gases,N,O,31,2290,2428,2428,116.6756,43.42011,33.115242,36.356377
State,"36",New York,"94010",Test to measure expiratory airflow and volume,N,F,354,7946,9819,9819,60.145634,8.483513,6.5037723,6.1102242
State,"36",New York,"94010",Test to measure expiratory airflow and volume,N,O,1741,56104,76799,76794,122.85384,30.04888,22.681536,19.339512
State,"36",New York,"94060",Test to measure expiratory airflow and volume changes before and after medication administration,N,F,382,10663,11015,11015,133.43315,10.523228,8.135233,7.719668
State,"36",New York,"94060",Test to measure expiratory airflow and volume changes before and after medication administration,N,O,1215,51934,66644,66581,186.09225,43.71074,33.57608,28.675179
State,"36",New York,"94726",Test to determine lung volumes using sensors,N,F,314,9158,9586,9586,129.55122,12.227189,9.446519,9.006114
State,"36",New York,"94726",Test to determine lung volumes using sensors,N,O,448,28326,32053,32050,212.29398,59.948105,46.887665,40.00449
State,"36",New York,"94729",Test to examine how well the lungs exchange gases,N,F,435,16572,17884,17884,60.89206,9.193461,7.1240306,6.70463
State,"36",New York,"94729",Test to examine how well the lungs exchange gases,N,O,681,54720,63358,63353,210.81,63.748024,49.799908,42.120537
State,"37",North Carolina,"94010",Test to measure expiratory airflow and volume,N,F,187,3541,3731,3731,39.948795,7.8303404,5.9898095,6.1201367
State,"37",North Carolina,"94010",Test to measure expiratory airflow and volume,N,O,772,16452,19036,19036,98.38867,24.275747,18.276077,19.530033
State,"37",North Carolina,"94060",Test to measure expiratory airflow and volume changes before and after medication administration,N,F,154,4602,4740,4740,59.40948,9.835738,7.5109787,7.626635
State,"37",North Carolina,"94060",Test to measure expiratory airflow and volume changes before and after medication administration,N,O,570,12030,13754,13388,160.41832,33.541714,25.013197,26.787237
State,"37",North Carolina,"94726",Test to determine lung volumes using sensors,N,F,183,5106,5298,5298,55.911777,11.432726,8.725008,8.907161
State,"37",North Carolina,"94726",Test to determine lung volumes using sensors,N,O,282,15328,17196,16727,140.97453,47.29024,35.690628,38.246338
State,"37",North Carolina,"94729",Test to examine how well the lungs exchange gases,N,F,213,8219,8757,8756,46.590443,8.44712,6.426484,6.6047254
State,"37",North Carolina,"94729",Test to examine how well the lungs exchange gases,N,O,354,22229,25284,24653,151.34277,48.56747,36.3105,38.96183
State,"38",North Dakota,"94010",Test to measure expiratory airflow and volume,N,F,24,1409,1583,1583,56.51295,7.89844,5.75566,5.810385
State,"38",North Dakota,"94010",Test to measure expiratory airflow and volume,N,O,33,741,875,855,85.956345,11.384651,8.231806,8.647109
State,"38",North Dakota,"94060",Test to measure expiratory airflow and volume changes before and after medication administration,N,F,31,1471,1508,1508,62.209385,9.950511,7.2912135,7.304025
State,"38",North Dakota,"94060",Test to measure expiratory airflow and volume changes before and after medication administration,N,O,28,339,359,357,135.58162,19.327827,14.220306,15.058858
State,"38",North Dakota,"94726",Test to determine lung volumes using sensors,N,F,24,1511,1542,1542,60.827496,11.616414,8.508067,8.531116
State,"38",North Dakota,"94726",Test to determine lung volumes using sensors,N,O,13,296,305,304,79.72131,26.02846,19.457508,21.125278
State,"38",North Dakota,"94729",Test to examine how well the lungs exchange gases,N,F,29,2099,2193,2193,35.172867,8.587569,6.299886,6.345472
State,"38",North Dakota,"94729",Test to examine how well the lungs exchange gases,N,O,27,851,1012,990,55.346836,17.326738,12.8275795,13.551305
State,"39",Ohio,"94010",Test to measure expiratory airflow and volume,N,F,355,7860,9669,9669,44.667538,7.8613753,5.934895,6.050416
State,"39",Ohio,"94010",Test to measure expiratory airflow and volume,N,O,549,10552,13414,13413,71.43889,18.989445,13.884758,14.886249
State,"39",Ohio,"94060",Test to measure expiratory airflow and volume changes before and after medication administration,N,F,414,15010,15450,15450,56.432144,9.836021,7.4629593,7.5809684
State,"39",Ohio,"94060",Test to measure expiratory airflow and volume changes before and after medication administration,N,O,608,11108,11966,11966,130.26886,26.517042,19.747166,21.142689
State,"39",Ohio,"94726",Test to determine lung volumes using sensors,N,F,370,12881,13358,13358,42.08144,11.522683,8.78349,8.949608
State,"39",Ohio,"94726",Test to determine lung volumes using sensors,N,O,250,7605,8246,8246,94.91778,32.634937,24.83891,26.420444
State,"39",Ohio,"94729",Test to examine how well the lungs exchange gases,N,F,429,19024,20021,20021,40.82927,8.558508,6.5363994,6.6592016
State,"39",Ohio,"94729",Test to examine how well the lungs exchange gases,N,O,303,11825,12853,12853,90.7018,32.63568,24.76987,26.628613
State,"40",Oklahoma,"94010",Test to measure expiratory airflow and volume,N,F,101,2170,2454,2454,34.730408,7.6949635,5.919197,6.137816
State,"40",Oklahoma,"94010",Test to measure expiratory airflow and volume,N,O,219,6314,7674,7673,65.489395,22.504152,16.724407,18.621698
State,"40",Oklahoma,"94060",Test to measure expiratory airflow and volume changes before and after medication administration,N,F,115,4295,4441,4441,51.233097,9.754551,7.5428505,7.723285
State,"40",Oklahoma,"94060",Test to measure expiratory airflow and volume changes before and after medication administration,N,O,136,2553,2727,2726,107.49239,31.65587,24.083183,26.964987
State,"40",Oklahoma,"94726",Test to determine lung volumes using sensors,N,F,93,3840,3992,3992,39.928772,11.377823,8.7389555,8.957302
State,"40",Oklahoma,"94726",Test to determine lung volumes using sensors,N,O,56,2059,2213,2212,92.98551,38.434906,29.537235,33.122173
State,"40",Oklahoma,"94729",Test to examine how well the lungs exchange gases,N,F,112,5807,6109,6109,28.472355,8.437373,6.512274,6.6895943
State,"40",Oklahoma,"94729",Test to examine how well the lungs exchange gases,N,O,60,2982,3235,3234,95.54298,42.005722,32.40424,36.379364
State,"41",Oregon,"94010",Test to measure expiratory airflow and volume,N,F,87,1202,1323,1323,41.537476,8.071164,6.029161,5.9706273
State,"41",Oregon,"94010",Test to measure expiratory airflow and volume,N,O,170,2228,2742,2741,97.77502,24.59685,18.211445,18.610981
State,"41",Oregon,"94060",Test to measure expiratory airflow and volume changes before and after medication administration,N,F,108,4356,4458,4458,72.96767,9.990179,7.3464627,7.34179
State,"41",Oregon,"94060",Test to measure expiratory airflow and volume changes before and after medication administration,N,O,157,2743,3091,3090,159.23819,35.10939,26.44811,26.79703
State,"41",Oregon,"94726",Test to determine lung volumes using sensors,N,F,104,3830,3932,3932,56.1838,11.69469,8.644812,8.605527
State,"41",Oregon,"94726",Test to determine lung volumes using sensors,N,O,53,1832,1910,1910,150.1722,46.074333,34.843117,35.597965
State,"41",Oregon,"94729",Test to examine how well the lungs exchange gases,N,F,107,4723,4891,4891,55.822235,8.641077,6.413502,6.4257965
State,"41",Oregon,"94729",Test to examine how well the lungs exchange gases,N,O,78,2806,3043,3043,153.84279,48.84289,37.0276,37.509464
State,"42",Pennsylvania,"94010",Test to measure expiratory airflow and volume,N,F,396,9593,12987,12985,109.05245,8.164128,6.1881804,6.072444
State,"42",Pennsylvania,"94010",Test to measure expiratory airflow and volume,N,O,622,16440,22907,22901,86.504974,26.508762,19.917534,19.262125
State,"42",Pennsylvania,"94060",Test to measure expiratory airflow and volume changes before and after medication administration,N,F,438,18126,18731,18731,66.79699,10.015007,7.562841,7.5515366
State,"42",Pennsylvania,"94060",Test to measure expiratory airflow and volume changes before and after medication administration,N,O,544,13467,14830,14829,129.4613,34.448788,25.990639,25.63243
State,"42",Pennsylvania,"94726",Test to determine lung volumes using sensors,N,F,397,17731,18853,18852,56.37727,11.760654,8.900766,8.834299
State,"42",Pennsylvania,"94726",Test to determine lung volumes using sensors,N,O,207,7571,7869,7866,122.5645,44.82676,34.039852,33.271553
State,"42",Pennsylvania,"94729",Test to examine how well the lungs exchange gases,N,F,451,23202,24900,24899,49.427334,8.719841,6.61361,6.580312
State,"42",Pennsylvania,"94729",Test to examine how well the lungs exchange gases,N,O,314,15151,15955,15951,118.62841,48.641884,37.364082,36.651974
State,"44",Rhode Island,"94010",Test to measure expiratory airflow and volume,N,F,32,771,830,830,85.92589,8.271879,6.365024,6.1533613
State,"44",Rhode Island,"94010",Test to measure expiratory airflow and volume,N,O,75,2252,2781,2781,73.433426,26.310759,19.948372,19.373995
State,"44",Rhode Island,"94060",Test to measure expiratory airflow and volume changes before and after medication administration,N,F,36,1102,1116,1116,114.099434,10.103352,7.8115053,7.7400537
State,"44",Rhode Island,"94060",Test to measure expiratory airflow and volume changes before and after medication administration,N,O,35,1027,1134,1134,127.67337,32.60319,25.525389,23.720184
State,"44",Rhode Island,"94726",Test to determine lung volumes using sensors,N,F,18,921,962,962,77.632675,12.098264,9.411466,9.086133
State,"44",Rhode Island,"94726",Test to determine lung volumes using sensors,N,O,25,1399,1549,1549,137.78006,46.41179,36.29579,33.29364
State,"44",Rhode Island,"94729",Test to examine how well the lungs exchange gases,N,F,35,1893,1958,1958,84.131096,8.880802,6.882906,6.722748
State,"44",Rhode Island,"94729",Test to examine how well the lungs exchange gases,N,O,27,1912,2137,2137,132.6321,50.036896,38.658176,36.017193
State,"45",South Carolina,"94010",Test to measure expiratory airflow and volume,N,F,108,4320,4978,4978,73.78518,7.718666,5.8707814,6.0980496
State,"45",South Carolina,"94010",Test to measure expiratory airflow and volume,N,O,355,14591,18742,18739,87.92734,22.70672,16.751822,18.352737
State,"45",South Carolina,"94060",Test to measure expiratory airflow and volume changes before and after medication administration,N,F,116,3045,3102,3102,69.079346,9.76757,7.386457,7.571257
State,"45",South Carolina,"94060",Test to measure expiratory airflow and volume changes before and after medication administration,N,O,276,8573,9376,9375,153.14844,33.943787,25.17184,27.650993
State,"45",South Carolina,"94726",Test to determine lung volumes using sensors,N,F,116,4114,4192,4192,47.94737,11.382278,8.711594,8.93713
State,"45",South Carolina,"94726",Test to determine lung volumes using sensors,N,O,128,8171,8512,8512,133.558,47.10473,36.03207,39.327164
State,"45",South Carolina,"94729",Test to examine how well the lungs exchange gases,N,F,126,5588,5889,5889,47.46814,8.417684,6.398667,6.6064763
State,"45",South Carolina,"94729",Test to examine how well the lungs exchange gases,N,O,148,11815,12872,12868,135.17792,45.797157,34.385563,37.73102
State,"46",South Dakota,"94010",Test to measure expiratory airflow and volume,N,F,24,952,996,996,32.32022,7.8576407,5.8608937,5.9710946
State,"46",South Dakota,"94010",Test to measure expiratory airflow and volume,N,O,47,568,983,844,64.95237,18.431791,13.416103,13.700061
State,"46",South Dakota,"94060",Test to measure expiratory airflow and volume changes before and after medication administration,N,F,28,2016,2103,2103,37.7435,9.86739,7.297375,7.4020114
State,"46",South Dakota,"94060",Test to measure expiratory airflow and volume changes before and after medication administration,N,O,44,738,1043,825,61.441803,16.572233,12.318341,12.493614
State,"46",South Dakota,"94726",Test to determine lung volumes using sensors,N,F,20,1430,1458,1458,33.821213,11.523635,8.572722,8.695453
State,"46",South Dakota,"94726",Test to determine lung volumes using sensors,N,O,26,568,756,608,58.23123,22.133703,16.622633,16.815159
State,"46",South Dakota,"94729",Test to examine how well the lungs exchange gases,N,F,21,2049,2122,2122,29.3931,8.526084,6.3736477,6.489802
State,"46",South Dakota,"94729",Test to examine how well the lungs exchange gases,N,O,28,742,1032,840,55.338867,22.066404,16.680542,16.801619
State,"47",Tennessee,"94010",Test to measure expiratory airflow and volume,N,F,141,4943,5894,5894,33.920307,7.5687003,5.7835493,6.144291
State,"47",Tennessee,"94010",Test to measure expiratory airflow and volume,N,O,761,19574,25740,25733,94.066795,22.267227,16.464287,18.421947
State,"47",Tennessee,"94060",Test to measure expiratory airflow and volume changes before and after medication administration,N,F,156,3309,3400,3400,47.23243,9.603903,7.3018765,7.6295147
State,"47",Tennessee,"94060",Test to measure expiratory airflow and volume changes before and after medication administration,N,O,607,8270,8903,8898,128.40804,32.25069,24.05415,26.790743
State,"47",Tennessee,"94726",Test to determine lung volumes using sensors,N,F,114,3911,4039,4039,46.572655,11.244028,8.498894,8.854189
State,"47",Tennessee,"94726",Test to determine lung volumes using sensors,N,O,163,7029,8005,8005,105.47953,41.597343,31.834742,35.855316
State,"47",Tennessee,"94729",Test to examine how well the lungs exchange gases,N,F,167,6262,6579,6579,33.88451,8.285564,6.2823877,6.59786
State,"47",Tennessee,"94729",Test to examine how well the lungs exchange gases,N,O,285,14875,17274,17266,121.46774,44.00577,33.43624,37.69437
State,"48",Texas,"94010",Test to measure expiratory airflow and volume,N,F,389,11672,14754,14753,50.53365,7.9245324,6.0754848,6.1368713
State,"48",Texas,"94010",Test to measure expiratory airflow and volume,N,O,1728,29225,53365,53359,77.3529,25.11537,19.0921,19.50668
State,"48",Texas,"94060",Test to measure expiratory airflow and volume changes before and after medication administration,N,F,398,9840,10292,10292,68.94911,9.892221,7.635211,7.7227373
State,"48",Texas,"94060",Test to measure expiratory airflow and volume changes before and after medication administration,N,O,1376,38353,46520,46480,142.02979,36.323734,27.57714,28.43329
State,"48",Texas,"94726",Test to determine lung volumes using sensors,N,F,367,13514,14461,14461,69.64622,11.600104,8.955172,9.014168
State,"48",Texas,"94726",Test to determine lung volumes using sensors,N,O,455,31426,34203,34199,138.876,50.520966,39.075703,40.243435
State,"48",Texas,"94729",Test to examine how well the lungs exchange gases,N,F,432,19021,21084,21084,50.10226,8.578814,6.618923,6.693333
State,"48",Texas,"94729",Test to examine how well the lungs exchange gases,N,O,614,39221,42734,42730,142.6029,52.255146,40.239887,41.536793
State,"49",Utah,"94010",Test to measure expiratory airflow and volume,N,F,45,1611,1967,1967,23.089588,7.8856177,5.9607067,6.0456786
State,"49",Utah,"94010",Test to measure expiratory airflow and volume,N,O,155,1403,1969,1969,70.236145,23.430492,17.002605,18.274103
State,"49",Utah,"94060",Test to measure expiratory airflow and volume changes before and after medication administration,N,F,47,1784,1828,1827,59.538727,9.797199,7.3461323,7.511805
State,"49",Utah,"94060",Test to measure expiratory airflow and volume changes before and after medication administration,N,O,115,1869,2075,2075,122.99402,32.554276,24.564182,26.297663
State,"49",Utah,"94726",Test to determine lung volumes using sensors,N,F,33,1018,1052,1051,47.63865,11.5123005,8.707975,8.837614
State,"49",Utah,"94726",Test to determine lung volumes using sensors,N,O,29,810,863,863,98.562,43.317394,32.321297,34.544136
State,"49",Utah,"94729",Test to examine how well the lungs exchange gases,N,F,44,3129,3389,3388,39.137733,8.51738,6.3302746,6.4560256
State,"49",Utah,"94729",Test to examine how well the lungs exchange gases,N,O,40,1482,1594,1594,113.79573,43.95417,32.97455,35.45371
State,"50",Vermont,"94010",Test to measure expiratory airflow and volume,N,F,31,1120,1429,1427,63.93594,7.7516937,5.6982436,5.826221
State,"50",Vermont,"94010",Test to measure expiratory airflow and volume,N,O,34,224,286,286,90.81224,25.60993,17.686714,18.051783
State,"50",Vermont,"94060",Test to measure expiratory airflow and volume changes before and after medication administration,N,F,27,1053,1079,1079,126.546425,9.824847,7.4182577,7.5497313
State,"50",Vermont,"94060",Test to measure expiratory airflow and volume changes before and after medication administration,N,O,7,76,79,79,154.98506,35.402786,27.442026,27.74519
State,"50",Vermont,"94726",Test to determine lung volumes using sensors,N,F,28,847,870,868,61.721504,11.515035,8.802264,8.916023
State,"50",Vermont,"94726",Test to determine lung volumes using sensors,N,O,3,172,242,242,84.1157,52.454174,38.634586,39.10405
State,"50",Vermont,"94729",Test to examine how well the lungs exchange gases,N,F,30,1315,1466,1466,39.914173,8.477285,6.476719,6.610907
State,"50",Vermont,"94729",Test to examine how well the lungs exchange gases,N,O,3,106,115,115,82.45217,53.441216,41.896782,42.245045
State,"51",Virginia,"94010",Test to measure expiratory airflow and volume,N,F,195,5243,7046,7046,31.45447,8.151621,6.169709,6.0541387
State,"51",Virginia,"94010",Test to measure expiratory airflow and volume,N,O,536,17844,29628,26836,73.52659,24.924936,18.686245,17.555895
State,"51",Virginia,"94060",Test to measure expiratory airflow and volume changes before and after medication administration,N,F,186,6960,7292,7292,38.44922,9.916405,7.537205,7.610015
State,"51",Virginia,"94060",Test to measure expiratory airflow and volume changes before and after medication administration,N,O,366,14845,16807,16669,145.42401,37.48475,28.246386,27.540901
State,"51",Virginia,"94726",Test to determine lung volumes using sensors,N,F,179,8000,8345,8345,32.3005,11.616944,8.810538,8.857821
State,"51",Virginia,"94726",Test to determine lung volumes using sensors,N,O,180,11082,12181,12181,147.3887,50.88007,38.213345,37.936134
State,"51",Virginia,"94729",Test to examine how well the lungs exchange gases,N,F,197,9532,9955,9955,26.333708,8.614248,6.5424924,6.589412
State,"51",Virginia,"94729",Test to examine how well the lungs exchange gases,N,O,245,18048,20332,20331,137.52086,54.28843,41.60817,40.628334
State,"53",Washington,"94010",Test to measure expiratory airflow and volume,N,F,139,2579,3159,3159,26.404736,8.3531275,6.2278094,5.9617505
State,"53",Washington,"94010",Test to measure expiratory airflow and volume,N,O,295,4505,5222,5183,94.001015,26.24734,19.744295,19.070238
State,"53",Washington,"94060",Test to measure expiratory airflow and volume changes before and after medication administration,N,F,167,5329,5491,5491,59.36954,10.290046,7.514083,7.308818
State,"53",Washington,"94060",Test to measure expiratory airflow and volume changes before and after medication administration,N,O,272,7026,7944,7909,148.68259,36.39474,27.26336,26.469866
State,"53",Washington,"94726",Test to determine lung volumes using sensors,N,F,162,5517,5741,5741,53.32159,11.985989,8.756863,8.535201
State,"53",Washington,"94726",Test to determine lung volumes using sensors,N,O,153,6373,6879,6879,154.97592,51.31401,38.690655,37.575745
State,"53",Washington,"94729",Test to examine how well the lungs exchange gases,N,F,164,6903,7488,7488,34.568554,8.947955,6.596596,6.397302
State,"53",Washington,"94729",Test to examine how well the lungs exchange gases,N,O,178,8602,9651,9616,158.9533,53.18918,39.39442,37.924034
State,"54",West Virginia,"94010",Test to measure expiratory airflow and volume,N,F,67,916,988,988,30.339504,7.7458906,5.920607,6.1442914
State,"54",West Virginia,"94010",Test to measure expiratory airflow and volume,N,O,78,1817,2196,2185,80.756836,20.327082,14.857896,16.734362
State,"54",West Virginia,"94060",Test to measure expiratory airflow and volume changes before and after medication administration,N,F,80,2491,2542,2542,79.963066,9.729103,7.362144,7.5981116
State,"54",West Virginia,"94060",Test to measure expiratory airflow and volume changes before and after medication administration,N,O,78,2720,3147,3147,155.62459,31.562027,23.086823,26.096994
