"Rndrng_Prvdr_Geo_Lvl","Rndrng_Prvdr_Geo_Cd","Rndrng_Prvdr_Geo_Desc","HCPCS_Cd","HCPCS_Desc","HCPCS_Drug_Ind","Place_Of_Srvc","Tot_Rndrng_Prvdrs","Tot_Benes","Tot_Srvcs","Tot_Bene_Day_Srvcs","Avg_Sbmtd_Chrg","Avg_Mdcr_Alowd_Amt","Avg_Mdcr_Pymt_Amt","Avg_Mdcr_Stdzd_Amt"
State,"18",Indiana,"95800","Sleep study including heart rate, breathing, and sleep time",N,O,42,751,769,769,202.67215,59.5464,44.492577,47.509518
State,"18",Indiana,"95806","Sleep study including heart rate, breathing, airflow, and effort",N,F,44,1080,1092,1092,138.34467,41.48279,30.848965,32.12425
State,"18",Indiana,"95806","Sleep study including heart rate, breathing, airflow, and effort",N,O,80,916,1003,1001,248.27701,49.45368,35.08756,37.59731
State,"18",Indiana,"95810",Sleep study in sleep lab (6 years or older),N,F,94,2652,2685,2685,507.4219,111.29667,83.2652,86.96328
State,"18",Indiana,"95810",Sleep study in sleep lab (6 years or older),N,O,64,1790,2118,2113,1022.5385,238.63687,184.62259,199.12386
State,"18",Indiana,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,F,93,2718,2852,2852,529.0046,115.58135,87.035,90.751884
State,"18",Indiana,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,O,60,1545,1900,1894,1101.5717,246.15778,190.15338,204.03362
State,"18",Indiana,G0398,"Home sleep study test (hst) with type ii portable monitor, unattended; minimum of 7 channels: eeg, eog, emg, ecg/heart rate, airflow, respiratory effort and oxygen saturation",N,O,8,263,265,265,172.44905,45.53449,33.999058,33.493736
State,"18",Indiana,G0399,"Home sleep test (hst) with type iii portable monitor, unattended; minimum of 4 channels: 2 respiratory movement/airflow, 1 ecg/heart rate and 1 oxygen saturation",N,F,8,217,218,218,638.81195,42.113396,31.699724,31.583761
State,"18",Indiana,G0399,"Home sleep test (hst) with type iii portable monitor, unattended; minimum of 4 channels: 2 respiratory movement/airflow, 1 ecg/heart rate and 1 oxygen saturation",N,O,72,1496,1647,1544,346.58228,57.71624,41.976055,41.7798
State,"18",Indiana,G0400,"Home sleep test (hst) with type iv portable monitor, unattended; minimum of 3 channels",N,O,14,437,443,441,158.28668,44.04801,31.979279,31.975597
State,"19",Iowa,"95800","Sleep study including heart rate, breathing, and sleep time",N,F,6,214,214,214,242.48505,38.042336,28.628645,29.982758
State,"19",Iowa,"95800","Sleep study including heart rate, breathing, and sleep time",N,O,30,1154,1195,1194,483.10175,110.46951,83.55814,91.844345
State,"19",Iowa,"95806","Sleep study including heart rate, breathing, airflow, and effort",N,F,10,997,1001,1001,235.3172,41.284527,30.351639,31.825575
State,"19",Iowa,"95806","Sleep study including heart rate, breathing, airflow, and effort",N,O,14,103,109,109,365.47705,70.08009,49.173668,53.032753
State,"19",Iowa,"95810",Sleep study in sleep lab (6 years or older),N,F,24,922,945,945,598.273,111.38262,84.08627,87.67998
State,"19",Iowa,"95810",Sleep study in sleep lab (6 years or older),N,O,20,752,860,859,1385.6359,392.5645,301.09027,331.61987
State,"19",Iowa,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,F,25,1471,1536,1536,590.8864,115.41256,88.0374,91.862045
State,"19",Iowa,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,O,22,1257,1606,1606,1218.9664,340.15656,263.25653,288.68546
State,"19",Iowa,G0398,"Home sleep study test (hst) with type ii portable monitor, unattended; minimum of 7 channels: eeg, eog, emg, ecg/heart rate, airflow, respiratory effort and oxygen saturation",N,O,2,61,61,61,395.93442,117.838196,91.668526,91.668526
State,"19",Iowa,G0399,"Home sleep test (hst) with type iii portable monitor, unattended; minimum of 4 channels: 2 respiratory movement/airflow, 1 ecg/heart rate and 1 oxygen saturation",N,O,14,969,1052,1052,287.16306,54.45653,40.011444,40.081207
State,"19",Iowa,G0400,"Home sleep test (hst) with type iv portable monitor, unattended; minimum of 3 channels",N,O,2,153,153,153,494.90195,82.09935,54.465424,54.43418
State,"20",Kansas,"95800","Sleep study including heart rate, breathing, and sleep time",N,F,7,434,439,439,251.20865,38.47524,29.303782,30.222984
State,"20",Kansas,"95800","Sleep study including heart rate, breathing, and sleep time",N,O,15,535,542,542,425.06216,126.9814,88.335144,97.699265
State,"20",Kansas,"95806","Sleep study including heart rate, breathing, airflow, and effort",N,F,19,540,541,541,257.64688,41.56573,29.711535,30.949722
State,"20",Kansas,"95806","Sleep study including heart rate, breathing, airflow, and effort",N,O,32,777,783,783,337.7716,62.43884,46.127205,49.413616
State,"20",Kansas,"95810",Sleep study in sleep lab (6 years or older),N,F,26,817,826,826,588.57587,112.37129,81.57661,84.2826
State,"20",Kansas,"95810",Sleep study in sleep lab (6 years or older),N,O,23,575,587,587,1432.6818,359.29196,277.16135,305.6525
State,"20",Kansas,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,F,24,1224,1306,1306,524.5142,116.721504,88.07706,90.64741
State,"20",Kansas,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,O,26,828,877,877,1546.9862,380.29364,294.88977,321.684
State,"20",Kansas,G0399,"Home sleep test (hst) with type iii portable monitor, unattended; minimum of 4 channels: 2 respiratory movement/airflow, 1 ecg/heart rate and 1 oxygen saturation",N,F,5,100,100,100,141.9,43.2633,30.3869,30.0731
State,"20",Kansas,G0399,"Home sleep test (hst) with type iii portable monitor, unattended; minimum of 4 channels: 2 respiratory movement/airflow, 1 ecg/heart rate and 1 oxygen saturation",N,O,16,1015,1059,1059,511.61755,58.87303,41.48816,41.219273
State,"20",Kansas,G0400,"Home sleep test (hst) with type iv portable monitor, unattended; minimum of 3 channels",N,O,1,32,32,32,450.0,42.910313,29.225,29.225
State,"21",Kentucky,"95800","Sleep study including heart rate, breathing, and sleep time",N,O,17,141,146,145,248.61815,88.178696,67.33562,76.032875
State,"21",Kentucky,"95806","Sleep study including heart rate, breathing, airflow, and effort",N,F,30,735,755,755,163.15572,40.924675,30.444199,32.207775
State,"21",Kentucky,"95806","Sleep study including heart rate, breathing, airflow, and effort",N,O,54,1296,1481,1481,198.03412,44.592384,33.821194,36.109352
State,"21",Kentucky,"95810",Sleep study in sleep lab (6 years or older),N,F,64,1605,1629,1629,384.75256,110.89713,83.31004,87.14084
State,"21",Kentucky,"95810",Sleep study in sleep lab (6 years or older),N,O,47,633,701,701,1303.0157,269.99075,209.17877,232.0811
State,"21",Kentucky,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,F,60,1757,1815,1815,408.3062,115.27329,87.47568,91.27502
State,"21",Kentucky,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,O,44,794,933,932,1636.1672,273.13644,212.98035,233.84781
State,"21",Kentucky,G0399,"Home sleep test (hst) with type iii portable monitor, unattended; minimum of 4 channels: 2 respiratory movement/airflow, 1 ecg/heart rate and 1 oxygen saturation",N,O,59,1789,2521,2495,351.7293,83.43991,61.660923,61.38998
State,"21",Kentucky,G0400,"Home sleep test (hst) with type iv portable monitor, unattended; minimum of 3 channels",N,O,2,42,83,83,325.90363,83.62916,64.15831,64.62024
State,"22",Louisiana,"95800","Sleep study including heart rate, breathing, and sleep time",N,F,10,103,104,104,286.77884,38.627018,26.378077,27.283653
State,"22",Louisiana,"95800","Sleep study including heart rate, breathing, and sleep time",N,O,88,1525,1669,1669,575.1414,97.196945,74.209305,82.11396
State,"22",Louisiana,"95806","Sleep study including heart rate, breathing, airflow, and effort",N,F,16,278,290,290,166.02069,40.867275,30.292068,32.11193
State,"22",Louisiana,"95806","Sleep study including heart rate, breathing, airflow, and effort",N,O,36,341,378,378,310.54706,47.45513,34.74307,37.58815
State,"22",Louisiana,"95810",Sleep study in sleep lab (6 years or older),N,F,38,1175,1189,1189,576.2953,112.67775,85.93832,88.47748
State,"22",Louisiana,"95810",Sleep study in sleep lab (6 years or older),N,O,31,893,1077,1068,1382.7126,344.33743,266.89963,297.77997
State,"22",Louisiana,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,F,41,1270,1324,1324,627.3279,116.86861,90.32676,92.97538
State,"22",Louisiana,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,O,37,1082,1407,1406,1472.5645,350.79865,272.46255,305.37854
State,"22",Louisiana,G0398,"Home sleep study test (hst) with type ii portable monitor, unattended; minimum of 7 channels: eeg, eog, emg, ecg/heart rate, airflow, respiratory effort and oxygen saturation",N,O,3,12,12,12,539.3333,134.70084,101.7975,105.045
State,"22",Louisiana,G0399,"Home sleep test (hst) with type iii portable monitor, unattended; minimum of 4 channels: 2 respiratory movement/airflow, 1 ecg/heart rate and 1 oxygen saturation",N,O,29,947,956,956,402.4745,57.54131,43.814716,43.984486
State,"23",Maine,"95800","Sleep study including heart rate, breathing, and sleep time",N,F,6,148,148,148,102.21149,37.752434,28.290945,29.385675
State,"23",Maine,"95800","Sleep study including heart rate, breathing, and sleep time",N,O,3,180,182,182,353.14285,45.28802,35.465935,36.774944
State,"23",Maine,"95806","Sleep study including heart rate, breathing, airflow, and effort",N,F,17,214,215,215,163.15512,41.601814,30.864466,31.994652
State,"23",Maine,"95806","Sleep study including heart rate, breathing, airflow, and effort",N,O,11,371,379,379,381.4934,78.2128,56.24327,56.37786
State,"23",Maine,"95810",Sleep study in sleep lab (6 years or older),N,F,15,347,349,349,417.2321,114.34066,88.163124,89.17868
State,"23",Maine,"95810",Sleep study in sleep lab (6 years or older),N,O,10,340,347,347,621.3242,220.20787,166.3612,168.81308
State,"23",Maine,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,F,17,282,294,294,448.78912,116.31197,87.99531,91.2149
State,"23",Maine,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,O,13,351,370,370,630.6626,208.83124,164.00774,166.068
State,"23",Maine,G0399,"Home sleep test (hst) with type iii portable monitor, unattended; minimum of 4 channels: 2 respiratory movement/airflow, 1 ecg/heart rate and 1 oxygen saturation",N,O,4,358,361,361,403.4632,54.64806,39.46457,39.177616
State,"23",Maine,G0400,"Home sleep test (hst) with type iv portable monitor, unattended; minimum of 3 channels",N,O,6,129,133,133,153.82887,117.30519,87.939926,85.88707
State,"24",Maryland,"95800","Sleep study including heart rate, breathing, and sleep time",N,F,17,337,345,345,165.19217,41.87287,32.19322,30.384695
State,"24",Maryland,"95800","Sleep study including heart rate, breathing, and sleep time",N,O,127,27849,28182,28181,371.87323,170.9961,125.0702,107.735214
State,"24",Maryland,"95806","Sleep study including heart rate, breathing, airflow, and effort",N,F,16,354,361,361,222.19113,44.196148,33.489307,32.591248
State,"24",Maryland,"95806","Sleep study including heart rate, breathing, airflow, and effort",N,O,79,1482,1636,1630,373.68356,84.811584,65.01804,62.20188
State,"24",Maryland,"95810",Sleep study in sleep lab (6 years or older),N,F,45,1619,1640,1640,420.39996,121.470474,93.023224,88.426
State,"24",Maryland,"95810",Sleep study in sleep lab (6 years or older),N,O,72,2712,3062,3029,1833.0286,567.34076,446.09692,411.0724
State,"24",Maryland,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,F,43,1137,1183,1183,662.084,124.83451,95.58731,91.76913
State,"24",Maryland,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,O,73,2318,2750,2697,1893.876,606.2905,477.83798,441.94376
State,"24",Maryland,G0398,"Home sleep study test (hst) with type ii portable monitor, unattended; minimum of 7 channels: eeg, eog, emg, ecg/heart rate, airflow, respiratory effort and oxygen saturation",N,O,4,36,36,36,384.19446,149.29778,105.53639,104.312775
State,"24",Maryland,G0399,"Home sleep test (hst) with type iii portable monitor, unattended; minimum of 4 channels: 2 respiratory movement/airflow, 1 ecg/heart rate and 1 oxygen saturation",N,O,25,842,893,893,438.3382,83.473495,64.080444,63.962734
State,"25",Massachusetts,"95800","Sleep study including heart rate, breathing, and sleep time",N,F,20,601,610,610,177.93242,42.716557,32.25895,29.980017
State,"25",Massachusetts,"95800","Sleep study including heart rate, breathing, and sleep time",N,O,54,4002,5837,5700,481.7645,105.33157,80.03891,72.29276
State,"25",Massachusetts,"95806","Sleep study including heart rate, breathing, airflow, and effort",N,F,46,1728,1746,1746,239.73622,44.98762,33.3893,31.905499
State,"25",Massachusetts,"95806","Sleep study including heart rate, breathing, airflow, and effort",N,O,46,1164,1181,1180,253.76207,59.71293,43.466274,41.519806
State,"25",Massachusetts,"95810",Sleep study in sleep lab (6 years or older),N,F,104,2554,2599,2599,508.46463,121.91349,93.73026,88.98511
State,"25",Massachusetts,"95810",Sleep study in sleep lab (6 years or older),N,O,54,1358,1477,1440,1642.8032,511.49127,399.20337,374.01007
State,"25",Massachusetts,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,F,101,2263,2379,2379,557.6185,126.8636,98.85484,93.439026
State,"25",Massachusetts,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,O,49,991,1135,1103,1650.233,504.21494,394.2375,369.47986
State,"25",Massachusetts,G0398,"Home sleep study test (hst) with type ii portable monitor, unattended; minimum of 7 channels: eeg, eog, emg, ecg/heart rate, airflow, respiratory effort and oxygen saturation",N,O,1,21,22,22,700.0,378.78592,287.99045,287.99045
State,"25",Massachusetts,G0399,"Home sleep test (hst) with type iii portable monitor, unattended; minimum of 4 channels: 2 respiratory movement/airflow, 1 ecg/heart rate and 1 oxygen saturation",N,F,15,197,197,197,527.52966,45.73086,35.58269,35.38538
State,"25",Massachusetts,G0399,"Home sleep test (hst) with type iii portable monitor, unattended; minimum of 4 channels: 2 respiratory movement/airflow, 1 ecg/heart rate and 1 oxygen saturation",N,O,55,2093,2420,2401,694.0263,79.27574,58.619873,58.8138
State,"25",Massachusetts,G0400,"Home sleep test (hst) with type iv portable monitor, unattended; minimum of 3 channels",N,O,3,35,36,36,464.8611,176.87971,131.43611,131.43611
State,"26",Michigan,"95800","Sleep study including heart rate, breathing, and sleep time",N,F,21,357,362,362,143.56491,39.375637,29.73279,30.01257
State,"26",Michigan,"95800","Sleep study including heart rate, breathing, and sleep time",N,O,51,772,809,809,294.28577,112.389244,85.11036,87.9375
State,"26",Michigan,"95806","Sleep study including heart rate, breathing, airflow, and effort",N,F,64,789,803,803,161.45517,42.647884,30.754372,31.16086
State,"26",Michigan,"95806","Sleep study including heart rate, breathing, airflow, and effort",N,O,122,1665,1780,1780,294.35648,74.197556,55.042995,57.364864
State,"26",Michigan,"95810",Sleep study in sleep lab (6 years or older),N,F,129,2428,2473,2473,417.0562,114.87632,86.281715,87.03535
State,"26",Michigan,"95810",Sleep study in sleep lab (6 years or older),N,O,111,2511,2593,2558,983.4406,367.13333,284.88907,295.5635
State,"26",Michigan,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,F,135,2745,2879,2879,410.86157,118.81955,89.817184,90.8984
State,"26",Michigan,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,O,120,2992,3220,3164,1068.0266,403.13553,313.19952,324.5519
State,"26",Michigan,G0398,"Home sleep study test (hst) with type ii portable monitor, unattended; minimum of 7 channels: eeg, eog, emg, ecg/heart rate, airflow, respiratory effort and oxygen saturation",N,O,6,13,14,14,359.84143,154.87714,109.61143,109.39214
State,"26",Michigan,G0399,"Home sleep test (hst) with type iii portable monitor, unattended; minimum of 4 channels: 2 respiratory movement/airflow, 1 ecg/heart rate and 1 oxygen saturation",N,F,12,16,16,16,238.39062,42.79625,29.85,29.604376
State,"26",Michigan,G0399,"Home sleep test (hst) with type iii portable monitor, unattended; minimum of 4 channels: 2 respiratory movement/airflow, 1 ecg/heart rate and 1 oxygen saturation",N,O,97,2185,2237,2237,343.8721,63.70627,46.375652,46.150105
State,"26",Michigan,G0400,"Home sleep test (hst) with type iv portable monitor, unattended; minimum of 3 channels",N,O,19,181,191,191,798.7801,48.168953,33.879635,33.99377
State,"27",Minnesota,"95800","Sleep study including heart rate, breathing, and sleep time",N,F,27,218,225,225,350.8972,39.189865,25.681377,26.073067
State,"27",Minnesota,"95800","Sleep study including heart rate, breathing, and sleep time",N,O,62,458,474,474,589.8043,125.190674,90.86808,89.99036
State,"27",Minnesota,"95806","Sleep study including heart rate, breathing, airflow, and effort",N,F,27,434,443,443,187.29082,41.943024,30.338984,31.337517
State,"27",Minnesota,"95806","Sleep study including heart rate, breathing, airflow, and effort",N,O,44,599,623,609,223.63107,47.82276,34.103,34.80623
State,"27",Minnesota,"95810",Sleep study in sleep lab (6 years or older),N,F,70,856,864,864,665.39685,114.16028,86.87949,88.1374
State,"27",Minnesota,"95810",Sleep study in sleep lab (6 years or older),N,O,62,1366,1562,1514,1651.8254,444.4207,345.63278,341.9843
State,"27",Minnesota,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,F,67,1287,1352,1352,704.7249,119.195915,91.53532,92.10125
State,"27",Minnesota,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,O,61,923,1145,1107,1867.9568,426.77863,333.84863,329.62628
State,"27",Minnesota,G0399,"Home sleep test (hst) with type iii portable monitor, unattended; minimum of 4 channels: 2 respiratory movement/airflow, 1 ecg/heart rate and 1 oxygen saturation",N,F,4,16,16,16,256.75,43.51125,27.31125,27.480625
State,"27",Minnesota,G0399,"Home sleep test (hst) with type iii portable monitor, unattended; minimum of 4 channels: 2 respiratory movement/airflow, 1 ecg/heart rate and 1 oxygen saturation",N,O,87,489,602,600,411.20456,58.098522,42.838737,42.654434
State,"27",Minnesota,G0400,"Home sleep test (hst) with type iv portable monitor, unattended; minimum of 3 channels",N,F,3,25,25,25,392.0,86.0604,59.73,58.3984
State,"27",Minnesota,G0400,"Home sleep test (hst) with type iv portable monitor, unattended; minimum of 3 channels",N,O,41,381,397,394,1154.7333,185.89816,146.27705,143.37575
State,"28",Mississippi,"95800","Sleep study including heart rate, breathing, and sleep time",N,F,10,141,141,141,198.2766,37.56929,28.757446,30.470425
State,"28",Mississippi,"95800","Sleep study including heart rate, breathing, and sleep time",N,O,21,679,686,685,869.4162,126.173164,94.869255,109.971794
State,"28",Mississippi,"95806","Sleep study including heart rate, breathing, airflow, and effort",N,F,19,538,548,548,247.66788,40.923195,30.982208,32.72834
State,"28",Mississippi,"95806","Sleep study including heart rate, breathing, airflow, and effort",N,O,27,309,318,318,385.63437,50.82541,37.36629,41.10519
State,"28",Mississippi,"95810",Sleep study in sleep lab (6 years or older),N,F,29,1743,1769,1769,765.99274,110.00056,82.88367,87.586006
State,"28",Mississippi,"95810",Sleep study in sleep lab (6 years or older),N,O,27,1061,1127,1127,2459.8357,437.61987,337.23798,387.7687
State,"28",Mississippi,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,F,30,1775,1851,1851,798.59766,114.66883,87.54576,91.84669
State,"28",Mississippi,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,O,32,1176,1311,1311,2645.907,465.32095,364.0695,417.4946
State,"28",Mississippi,G0399,"Home sleep test (hst) with type iii portable monitor, unattended; minimum of 4 channels: 2 respiratory movement/airflow, 1 ecg/heart rate and 1 oxygen saturation",N,O,6,42,50,48,307.2562,72.0944,54.973,54.9732
State,"29",Missouri,"95800","Sleep study including heart rate, breathing, and sleep time",N,F,11,320,327,327,218.1153,39.616085,29.385534,29.424404
State,"29",Missouri,"95800","Sleep study including heart rate, breathing, and sleep time",N,O,26,982,1624,1623,374.24042,133.66306,101.43958,105.53319
State,"29",Missouri,"95806","Sleep study including heart rate, breathing, airflow, and effort",N,F,50,1050,1065,1065,183.64128,42.062374,31.027803,31.82647
State,"29",Missouri,"95806","Sleep study including heart rate, breathing, airflow, and effort",N,O,67,1220,1304,1284,252.43068,46.712746,34.01411,35.473076
State,"29",Missouri,"95810",Sleep study in sleep lab (6 years or older),N,F,101,2393,2446,2446,480.1178,113.328156,84.81925,86.566666
State,"29",Missouri,"95810",Sleep study in sleep lab (6 years or older),N,O,70,1244,1383,1370,1331.9467,309.25623,237.37805,251.54073
State,"29",Missouri,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,F,101,3086,3288,3285,519.40753,116.94844,87.526794,89.788284
State,"29",Missouri,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,O,81,1433,1731,1708,1345.2455,299.01434,231.99501,247.00113
State,"29",Missouri,G0399,"Home sleep test (hst) with type iii portable monitor, unattended; minimum of 4 channels: 2 respiratory movement/airflow, 1 ecg/heart rate and 1 oxygen saturation",N,F,24,336,338,338,232.02159,43.238224,30.631657,30.30278
State,"29",Missouri,G0399,"Home sleep test (hst) with type iii portable monitor, unattended; minimum of 4 channels: 2 respiratory movement/airflow, 1 ecg/heart rate and 1 oxygen saturation",N,O,50,1111,1200,1199,364.82516,47.45064,33.507057,33.368034
State,"29",Missouri,G0400,"Home sleep test (hst) with type iv portable monitor, unattended; minimum of 3 channels",N,O,14,101,180,101,191.55556,64.75806,49.972557,48.833332
State,"30",Montana,"95800","Sleep study including heart rate, breathing, and sleep time",N,O,7,79,86,86,350.5156,124.34686,94.20663,98.880585
State,"30",Montana,"95806","Sleep study including heart rate, breathing, airflow, and effort",N,F,11,207,214,214,267.17786,42.86874,33.365234,33.51799
State,"30",Montana,"95806","Sleep study including heart rate, breathing, airflow, and effort",N,O,6,137,140,140,151.90894,48.255787,35.453213,36.696785
State,"30",Montana,"95810",Sleep study in sleep lab (6 years or older),N,F,12,251,258,258,366.69968,117.09035,87.95275,86.667595
State,"30",Montana,"95810",Sleep study in sleep lab (6 years or older),N,O,16,761,813,813,1132.0393,409.34464,318.61526,319.10492
State,"30",Montana,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,F,12,373,392,392,371.44122,121.63691,93.65044,92.120384
State,"30",Montana,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,O,15,932,1052,1052,1084.9496,394.5082,308.03583,307.88776
State,"30",Montana,G0399,"Home sleep test (hst) with type iii portable monitor, unattended; minimum of 4 channels: 2 respiratory movement/airflow, 1 ecg/heart rate and 1 oxygen saturation",N,O,7,175,186,186,251.77866,66.721344,47.009945,48.058117
State,"31",Nebraska,"95800","Sleep study including heart rate, breathing, and sleep time",N,F,4,137,137,137,110.07161,38.528248,28.592993,29.437008
State,"31",Nebraska,"95800","Sleep study including heart rate, breathing, and sleep time",N,O,13,502,556,556,248.83566,113.98018,80.47376,87.48369
State,"31",Nebraska,"95806","Sleep study including heart rate, breathing, airflow, and effort",N,F,15,971,983,983,200.18855,41.225117,29.83476,31.335249
State,"31",Nebraska,"95806","Sleep study including heart rate, breathing, airflow, and effort",N,O,22,545,549,549,108.527794,42.19878,31.194153,32.980675
State,"31",Nebraska,"95810",Sleep study in sleep lab (6 years or older),N,F,25,705,709,709,300.68945,111.05092,83.458885,87.27815
State,"31",Nebraska,"95810",Sleep study in sleep lab (6 years or older),N,O,11,139,143,143,1071.4579,357.07455,278.01257,301.61078
State,"31",Nebraska,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,F,27,1416,1512,1512,304.89743,115.22975,87.547325,91.4606
State,"31",Nebraska,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,O,13,243,263,263,1566.2872,402.23984,310.78033,330.58502
State,"31",Nebraska,G0398,"Home sleep study test (hst) with type ii portable monitor, unattended; minimum of 7 channels: eeg, eog, emg, ecg/heart rate, airflow, respiratory effort and oxygen saturation",N,O,1,23,24,24,406.0,35.118332,28.11,27.452084
State,"31",Nebraska,G0399,"Home sleep test (hst) with type iii portable monitor, unattended; minimum of 4 channels: 2 respiratory movement/airflow, 1 ecg/heart rate and 1 oxygen saturation",N,F,4,35,35,35,172.8,43.28,32.645714,33.424572
State,"31",Nebraska,G0399,"Home sleep test (hst) with type iii portable monitor, unattended; minimum of 4 channels: 2 respiratory movement/airflow, 1 ecg/heart rate and 1 oxygen saturation",N,O,17,1057,1061,1061,296.59216,76.678345,57.178814,57.1567
State,"31",Nebraska,G0400,"Home sleep test (hst) with type iv portable monitor, unattended; minimum of 3 channels",N,F,1,16,17,17,111.0,38.831177,22.107647,21.588823
State,"32",Nevada,"95800","Sleep study including heart rate, breathing, and sleep time",N,O,55,1440,1597,1532,604.3629,144.45268,111.16698,111.342186
State,"32",Nevada,"95806","Sleep study including heart rate, breathing, airflow, and effort",N,O,25,391,397,397,617.03864,87.28731,66.80184,66.80728
State,"32",Nevada,"95810",Sleep study in sleep lab (6 years or older),N,F,2,240,261,261,273.50192,114.483025,85.48031,86.40207
State,"32",Nevada,"95810",Sleep study in sleep lab (6 years or older),N,O,56,1883,1990,1989,1865.2037,569.56464,445.83722,452.4608
State,"32",Nevada,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,F,4,211,234,234,305.08047,119.73868,88.58603,88.99581
State,"32",Nevada,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,O,55,2299,2567,2567,1991.028,589.2473,460.85486,470.6788
State,"32",Nevada,G0400,"Home sleep test (hst) with type iv portable monitor, unattended; minimum of 3 channels",N,O,3,172,174,174,439.7862,71.76615,54.34885,59.556725
State,"32",Nevada,G0399,"Home sleep test (hst) with type iii portable monitor, unattended; minimum of 4 channels: 2 respiratory movement/airflow, 1 ecg/heart rate and 1 oxygen saturation",N,O,18,541,849,835,853.649,92.799225,67.40063,67.571815
State,"33",New Hampshire,"95800","Sleep study including heart rate, breathing, and sleep time",N,F,3,23,24,24,391.60834,40.234585,32.1175,31.619583
State,"33",New Hampshire,"95800","Sleep study including heart rate, breathing, and sleep time",N,O,5,50,50,50,256.36,46.5526,37.1058,36.8158
State,"33",New Hampshire,"95806","Sleep study including heart rate, breathing, airflow, and effort",N,F,10,135,135,135,213.77629,43.692665,33.01837,32.56726
State,"33",New Hampshire,"95806","Sleep study including heart rate, breathing, airflow, and effort",N,O,11,76,77,77,232.8961,46.762466,35.302986,36.61727
State,"33",New Hampshire,"95810",Sleep study in sleep lab (6 years or older),N,F,20,580,594,594,619.5909,116.64389,91.14806,90.47394
State,"33",New Hampshire,"95810",Sleep study in sleep lab (6 years or older),N,O,12,444,449,449,827.6971,116.7743,87.13617,86.37888
State,"33",New Hampshire,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,F,18,519,544,544,612.4375,121.205,93.12057,92.2807
State,"33",New Hampshire,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,O,11,379,397,397,943.82117,121.17267,92.24383,91.41015
State,"33",New Hampshire,G0398,"Home sleep study test (hst) with type ii portable monitor, unattended; minimum of 7 channels: eeg, eog, emg, ecg/heart rate, airflow, respiratory effort and oxygen saturation",N,O,25,90,96,96,594.2708,298.27374,230.70198,236.10292
State,"33",New Hampshire,G0399,"Home sleep test (hst) with type iii portable monitor, unattended; minimum of 4 channels: 2 respiratory movement/airflow, 1 ecg/heart rate and 1 oxygen saturation",N,F,5,216,218,218,239.76147,45.205643,35.817616,35.379173
State,"33",New Hampshire,G0399,"Home sleep test (hst) with type iii portable monitor, unattended; minimum of 4 channels: 2 respiratory movement/airflow, 1 ecg/heart rate and 1 oxygen saturation",N,O,21,804,808,808,467.18564,44.95583,33.559914,33.778427
State,"33",New Hampshire,G0400,"Home sleep test (hst) with type iv portable monitor, unattended; minimum of 3 channels",N,O,3,12,12,12,925.0,79.831665,65.69666,72.5475
State,"34",New Jersey,"95800","Sleep study including heart rate, breathing, and sleep time",N,F,38,1944,1986,1986,228.23706,43.00494,32.90383,30.370302
State,"34",New Jersey,"95800","Sleep study including heart rate, breathing, and sleep time",N,O,142,2936,3492,3467,623.02734,132.99538,102.77418,90.85828
State,"34",New Jersey,"95806","Sleep study including heart rate, breathing, airflow, and effort",N,F,43,983,1000,1000,216.53754,46.34272,35.81103,33.22853
